tag,site,header,date,views,link,text
none-core,ria,"В ""Сколково"" открылся новый технологический коворкинг для инженеров ",2022-09-28 00:00:00,1376,https://ria.ru/20220928/kovorking-1820194821.html,"МОСКВА, 28 сен – РИА Новости. В технопарке ""Сколково"" открылся новый технологический коворкинг для инженеров MegaHackspace, где они могут арендовать рабочие зоны на длительный срок, сообщает пресс-служба Фонда ""Сколково"".Концепция площадки основана на том, что резидентам и партнерам фонда предоставляются места с оборудованием для выполнения широкого спектра задач: от разработки прототипа до запуска мелкосерийного производства.Общая площадь MegaHackspace 1200 квадратных метров. Пространство рассчитано на 80 человек с индивидуальными рабочими местами. В коворкинге более 40 видов ручных и электрических приборов для инженеров, цеха и мастерские с профессиональным оборудованием и станками, зонами 3D-печати, покраски и электроники.Все оборудование оснащено QR-кодами и работает по принципу шеринга: специалисты смогут использовать необходимые инструменты только после обучения и проверки знаний. Также доступны ЦКП (центры коллективного пользования), которые оказывают услуги по сварке, металлообработке, 3D-печати и 3D-прототипированию.Одним из поставщиков оборудования для MegaHackspace стала компания ""ИнКата"", инженеры которой обеспечивают разработку и прототипирование новых продуктов. Другим поставщиком выступила компания ""Top 3D Shop"", которая предоставила сканеры и принтеры для 3D-печати.""Старый Hackspace был рассчитан всего на 50 мест, но при этом в пике количество инженеров, находившихся на площадке, достигало 75 человек, что больше, чем он мог вместить, поэтому появилась идея расшириться и создать новое пространство. Сейчас номинально оно может вмещать около 80 специалистов, а в будущем мы планируем расшириться до 100 мест"", - отметил , администратор MegaHackspace Владимир Гаранин."
none-core,ria,Глава Карелии рассказал про горячее питание для мобилизованных ,2022-09-25 00:00:00,3174,https://ria.ru/20220925/pitanie-1819399029.html,"С.-ПЕТЕРБУРГ, 25 сен - РИА Новости. Глава Карелии Артур Парфенчиков рассказал, как организовано горячее питание для призываемых в рамках частичной мобилизации.Частичная мобилизация объявлена в России указом президента Владимира Путина со среды, 21 сентября. По словам министра обороны Сергея Шойгу, она нужна для контроля линии соприкосновения в 1000 километров и освобожденных территорий на Украине.""В связи с многочисленными обращениями сообщаю, что горячее питание мобилизуемых организовано на базе Петрозаводского кооперативного техникума. Благодарю персонал столовой, которые по первому зову вышли на работу в воскресный день"", - написал он на своей странице в соцсети ""ВКонтакте"".Парфенчиков отметил, что предприниматели организовали поставки рыбы, мяса, овощей.""Наши рыбоводы и совхозы организовали поставки свежей рыбы и мяса, другие предприниматели поставляют хлебобулочные изделия, полуфабрикаты, овощи. Завтра ассортимент блюд ещё расширится. Всем огромное спасибо. В единстве наша сила"", - отметил он.Ранее сообщалось, что по распоряжению Парфенчикова в Карелии создана оперативная группа, которая будет рассматривать жалобы граждан по вопросам реализации указа президента России о частичной мобилизации."
none-core,ria,Глава МИД Венгрии заявил о полном провале санкционной стратегии ЕС ,2022-09-25 00:00:00,11473,https://ria.ru/20220925/sanktsii-1819398640.html,"БУДАПЕШТ, 25 сен - РИА Новости. Санкционная политика Европы полностью провалилась, поскольку экономика континента в результате оказалась в рецессии, заявил глава МИД Венгрии Петер Сийярто.""Шаги, выбор, реакции Евросоюза на войну на Украине, которые были до сих пор, полностью провалились, поскольку санкции нанесли Европе гораздо больший ущерб, чем России, и наносят огромный вред европейской экономике, ведь до небес взлетели европейская инфляция, коммунальные расходы, цены на природный газ и продукты питания, и все это из-за санкций, а экономика континента оказалась в рецессии"", - сказал Сийярто в эфире радио Kossuth.Ранее премьер-министр Венгрии Виктор Орбан заявил, что против России введено 11 тысяч санкций, однако они не увенчались успехом, а вызванные ими инфляция и дефицит энергии могут поставить Европу на колени. По его словам, Европе необходимо изменить санкционную политику, потому что иначе ситуация будет непростой, континент сам делает свою жизнь дороже и усложняет положение собственной промышленности. Премьер Венгрии считает санкции ""необычайными"", поскольку их вводят ""энергетические карлики против энергетического гиганта"".Его советник по политическим вопросам Балаж Орбан заявил, что санкции, введенные Евросоюзом против России, не оправдали ожиданий, поэтому, вероятно, будут пересмотрены в новом политическом сезоне. Представитель венгерского МИД Тамаш Менцер также заявил, что осенью можно ожидать пересмотра санкционной политики Евросоюза, поскольку с наступлением холодов ""реальность стучится в каждую дверь"" в Западной Европе.Представитель венгерского правительства Александра Сенткирайи заявила, что санкции Евросоюза - это оружие, которое выстрелило в обратную сторону, вследствие чего Европа стала беднее, а Россия - богаче. По результатам опроса центра изучения общественного мнения Szazadveg, более 70% венгров считают, что антироссийские санкции вредят Европе, в том числе Венгрии."
none-core,ria,ВСУ обстреляли Донецк ,2022-09-25 00:00:00,1927,https://ria.ru/20220925/donetsk-1819398231.html,"ДОНЕЦК, 25 сен - РИА Новости. Ряд районов Донецка подверглись обстрелу в воскресенье вечером, украинская сторона применяла снаряды калибром 152 и 155 миллиметров, сообщило представительство республики в Совместном центре по контролю и координации вопросов, связанных с военными преступлениями Украины (СЦКК).Согласно сообщениям в Telegram-канале ведомства, Куйбышевский район попал под обстрел в 20.51 (совпадает с московским временем) и 23.03, в его направлении было выпущено в общей сложности восемь снарядов калибром 152 миллиметра.Киевский район подвергся обстрелам в 22.40, 22.47 и 23.01, по нему выпустили 11 снарядов калибром 152 миллиметра и пять снарядов калибром 155 миллиметров, сообщили в представительстве. Кировский район Донецка попал под обстрел в 23.02, по нему было выпущено шесть снарядов калибром 152 миллиметра.В 22.50 пять снарядов калибром 152 миллиметра выпущено по Калининскому району города, говорится в сообщении. Кроме того, четыре снаряда калибром 155 миллиметров выпущено в 22.51 по Червоногвардейскому району Макеевки, отметили в ведомстве."
none-core,ria,"Евросоюз отреагирует на протесты в Иране, заявил Боррель ",2022-09-25 00:00:00,19227,https://ria.ru/20220925/borrel-1819397860.html,"БРЮССЕЛЬ, 25 сен - РИА Новости. Евросоюз рассматривает различные варианты реакции на события в Иране, где гибель задержанной полицией девушки привела к массовым протестам и столкновениям с правоохранителями, заявил глава дипломатии ЕС Жозеп Боррель.""В преддверии Совета министров иностранных дел Европейский союз продолжит изучать все имеющиеся в его распоряжении варианты реагирования на гибель Махсы Амини, а также на то, как иранские силы безопасности ответили на последовавшие акции протеста"", - говорится в письменном заявлении Борреля.По его словам, в ЕС полагают, что ""непропорциональное применение силы"" органами безопасности стало причиной жертв среди демонстрантов.Ранее официальный представитель европейской внешнеполитической службы Петер Стано заявил, что Еврокомиссия пока не знает, будут ли введены новые санкции ЕС против Ирана. При этом он напомнил, что на сегодняшний день ограничения ЕС действуют против 90 физлиц и организаций в Иране ""за внутренние репрессии"".Махса Амини 13 сентября была задержана в Тегеране полицией нравов и отправлена в один из центров ""Фараджа"", принадлежащих полицейскому управлению и войсковой разведке, для объяснительной беседы. В этом центре, по заявлению правоохранителей, у девушки произошел сердечный приступ, после чего ее незамедлительно доставили в больницу. Через три дня, 16 сентября, она скончалась. Жители обвиняют в смерти Махсы полицию нравов, заявляя, что она скончалась после избиений.Гибель молодой женщины привела к массовым протестам на улицах ряда крупных иранских городов. В результате столкновений есть жертвы среди протестующих и правоохранителей.В минувший четверг США ввели санкции против полиции нравов Ирана и семи высокопоставленных сотрудников правоохранительных органов из-за гибели Махсы Амини."
none-core,ria,РПЦ помогает семьям погибших на фронте священников ,2022-09-25 00:00:00,12839,https://ria.ru/20220925/rpts-1819397524.html,"МОСКВА, 25 сен – РИА Новости. Русская православная церковь делает выплаты семьям погибших на фронте священников и занимается устройством жизни их семей, заявил в воскресенье управляющий делами Московской патриархии митрополит Дионисий (Порубай).""Церковь берет на себя единовременную выплату и ежемесячные выплаты вдовам и чадам, занимается устройством жизни этих семей, детей-сирот. Церковь не бросает своих пастырей и их семьи"", - сказал митрополит Дионисий в эфире телепередачи ""Церковь и мир"" на телеканале ""Россия 24"".Он подчеркнул, что священники оружие брать в руки не могут, но духовно окормляют военных в тылу и на фронте."
none-core,ria,"В Новой Каховке сработала ПВО, в городе пропал свет ",2022-09-25 00:00:00,20374,https://ria.ru/20220925/kakhovka-1819397254.html,"ХЕРСОН, 25 сен – РИА Новости. Украинские войска нанесли ракетный удар по Новой Каховке, работает ПВО, в воздухе прогремели четыре взрыва, в городе прекращена подача электроэнергии, сообщает администрация Новой Каховки.""Работает ПВО: 4 воздушных взрыва. В городе отключён свет"", - говорится в сообщении, размещенном в Telegram-канале администрации района."
none-core,ria,Секретарь СБ Белоруссии рассказал о летающих вдоль границы самолетах НАТО ,2022-09-25 00:00:00,39019,https://ria.ru/20220925/nato-1819396963.html,"МИНСК, 25 сен – РИА Новости. Самолеты НАТО еженедельно совершают вдоль границ Белоруссии около 30-35 пролетов в разведывательных целях, сообщил в воскресенье госсекретарь Совета безопасности республики Александр Вольфович.""Только за сегодняшний день было зафиксировано четыре пролета разведывательной авиации вдоль границ Республики Беларусь. За неделю они превышают 30-35 вылетов разведывательной авиации"", - рассказал госсекретарь в эфире телеканала ""Беларусь 1"".Александр Вольфович констатировал увеличение количества учений, проводимых силами НАТО на территории европейского региона. Сегодня группировка, которая дислоцируется в Восточной Европе, составляет около 35 тысяч личного состава. Группировка авиации в Восточной Европе зашкаливает за 2 тысячи единиц. В акватории Средиземного и Балтийского морей находятся 15 боевых кораблей, среди них две атомные подводные лодки, один авианосец, свыше 300 крылатых ракет морского и воздушного базирования.""И все это нацелено якобы против угрозы со стороны востока, то есть со стороны Республики Беларусь. Но это же абсурд"", - возмутился госсекретарь белорусского совбеза."
none-core,ria,"Спецоперация, 25 сентября: третий день референдумов ",2022-09-25 00:00:00,16544,https://ria.ru/20220925/spetsoperatsiya-1819396214.html,"МОСКВА, 25 сен - РИА Новости. На третий день проведения референдумов в ДНР, ЛНР, Запорожье явка превысила 50%, поэтому их можно считать состоявшимися. В Херсонской области явка составила почти 49%, при этом у жителей остаётся ещё два дня, чтобы отдать свой голос.Киев на период проведения референдумов только усилил обстрелы, из-за чего пострадали несколько членов ЦИК ДНР, а силовым структурам республик пришлось усилить боеготовность. Некоторые участки перенесли избирательный процесс в бомбоубежища.Российская противовоздушная оборона сбила за сутки 12 украинских беспилотников, 21 снаряд РСЗО, в том числе 18 HIMARS, и три американские противорадиолокационные ракеты HARM, следует из сводки Минобороны РФ, распространенной в воскресенье.На Николаево-Криворожском направлении войска Украины за сутки потеряли убитыми и ранеными более 110 человек.Российские истребители сбили два украинских МиГ-29, переоборудованных под американские противорадиолокационные ракеты HARM.Российские войска уничтожили пусковую установку зенитного ракетного комплекса ""Оса-АКМ"" в Запорожской области и потопили украинский бронированный катер типа ""Гюрза"" в районе порта Очаков, сообщили в воскресенье в Минобороны РФ.Российские военнослужащие поразили пусковую установку американской реактивной системы залпового огня HIMARS в Николаевской области на Украине.Отмечается, что в целом ударами оперативно-тактической и армейской авиации, ракетных войск и артиллерии за сутки были поражены командный пункт батальона 80-й десантно-штурмовой бригады украинских военных в районе Николаева, пункты временной дислокации иностранных наемников и 10-й горно-штурмовой бригады на западной окраине Запорожья и в районе Дружковки в ДНР.Также были предотвращены попытки киевского режима нанести удары по территории Запорожской АЭС восемью ""дронами-камикадзе"", все они сбиты за ее пределами.Кроме того, поражены 33 артиллерийских подразделения, живая сила и военная техника в 178 районах.Украинская артиллерия выпустила 59 снарядов по жилым кварталам Энергодара и территориям, прилегающим к Запорожской атомной электростанции, российские военные подавили огневые средства противника. Обстрелы велись из районов населённых пунктов Марганец и Никополь Днепропетровской области, подконтрольных украинским военным, ответным огнем российской артиллерии огневые средства противника были подавлены, отмечает МО РФ.Вооруженные силы РФ ракетным ударом уничтожили в Запорожье до 100 иностранных наемников.Российские войска в ходе контрбатарейной борьбы поразили семь артиллерийских взводов украинских войск в Днепропетровской, Запорожской, Николаевской областях и ДНР.Явка на референдумах о присоединении к РФ в ДНР, ЛНР, Запорожье на третий день проведения превысила 50%, они могут быть признаны состоявшимися. При этом у жителей этих областей остаётся ещё два дня, чтобы отдать свой голос.Явка на референдуме в ДНР по итогам трех дней голосования составила 77,12%, сообщил председатель Центральной избирательной комиссии Донецкой Народной Республики Владимир Высоцкий.Он заявил, что силовые структуры ДНР работают на референдуме по обеспечению безопасности на максимальных оборотах, в последний день их усилия будут максимально усилены.Глава ДНР Денис Пушилин заявил, что предварительные итоги референдума в республике оказались даже лучше, чем ожидалось. Он также отметил, что на референдумах в республике работало 129 иностранных наблюдателей из Европы, Азии, Африки и Латинской Америки, и никто из них не зафиксировал нарушений.Общая явка на референдуме в Запорожской области составила за три дня 51,55%, - заявила журналистам председатель избирательной комиссии области Галина Катющенко.Явка избирателей в Луганской Народной Республике по итогам третьего дня составила 21,97%, заявила в воскресенье журналистам председатель ЦИК республики Елена Кравченко. По итогам трех дней проголосовали более 1 миллиона человек, явка составила 76,09%.Только на участках на территории РФ на референдуме о вхождении ЛНР в состав России проголосовали почти 270 тысяч жителей республики, заявила в воскресенье журналистам председатель зарубежной комиссии ЦИК ЛНР в РФ Светлана Кирсанова.Явка за три дня голосования на референдуме в Херсонской области составила 48,91%, сообщила журналистам председатель избирательной комиссии Херсонской области Марина Захарова."
none-core,ria,"Пленный боец ВСУ заявил, что его сослуживцы не осуждают фашистские символы ",2022-09-25 00:00:00,17175,https://ria.ru/20220925/vsu-1819395697.html,"ЛУГАНСК, 25 сен - РИА Новости. Боец 72-ой отдельной механизированной бригады имени Чёрных запорожцев, шеврон которых носит Владимир Зеленский, заявил, что сослуживцы спокойно относились к его татуировкам с изображением фашистских символов.Ранее ряд СМИ распространили информацию о том, что Владимир Зеленский при визите в Изюм Харьковской области появился с шевроном 72-й отдельной механизированной бригады имени Чёрных Запорожцев сухопутных войск с надписью ""Украина или смерть"". Это украинский вариант символики 3-й танковой дивизии СС ""Мёртвая голова"".""Ничего не говорили, ничего не комментировали (в бригаде – ред.). Пока на службе был, все относились к этому нейтрально, ничего не говорили"", - рассказал боец 72-ой бригады, взятый в плен ""вагнеровцами"" из группировки ""Бахмут"".Боец уточнил, что сам он родом из города Лисичанск и добровольно пошел на службу в украинскую армию еще в 2019 году. По его словам, с началом спецоперации уроженцев Луганской и Донецких областей специально группировали и отправляли в Донбасс воевать против соотечественников.Данная информация опубликована исключительно в информационных целях и имеет своей целью осуждение нацизма в любых его формах и проявлениях"
none-core,ria,В Белоруссии призвали обновить концепцию безопасности Союзного государства ,2022-09-25 00:00:00,6580,https://ria.ru/20220925/belorussiya-1819395136.html,"МИНСК, 25 сен – РИА Новости. Белоруссия и Россия должны обновить Концепцию безопасности Союзного государства с учетом новых вызовов и угроз, заявил в воскресенье госсекретарь Совета безопасности Белоруссии Александр Вольфович.""В прошлом году утверждена новая Стратегия национальной безопасности Российской Федерации. В этом году мы завершаем работу над Концепцией национальной безопасности Республики Беларусь. Конечно, уже назрело время подкорректировать, внести изменения в Концепцию безопасности Союзного государства"", - отметил Вольфович в эфире телеканала ""Беларусь 1"".Госсекретарь белорусского совбеза мотивировал данную инициативу тем, что ""мы вместе нарабатываем механизмы противодействия сегодняшним современным угрозам национальной безопасности наших стран""."
none-core,ria,Bloomberg: Запад на пороге худшего с 1949 года кризиса ,2022-09-25 00:00:00,35669,https://ria.ru/20220925/krizis-1819394626.html,"МОСКВА, 25 сен — РИА Новости. Центральные банки западных стран в попытках остановить высокие темпы инфляции повышают процентные ставки, чем вызывают обвал государственных облигаций, пишет Bloomberg.""Рынки суверенных облигаций по всему миру на пороге худших показателей с 1949 года, тогда Европа в руинах восстанавливалась после Второй мировой войны"", — утверждают эксперты из Bank of America.Федеральная резервная система (ФРС) США и другие западные центральные банки перестали удерживать базовую процентную ставку около нуля для поддержки экономики, как они это делали во время пандемии. Именно этот разворот оказал серьезное влияние, считает Bloomberg.В материале отмечается, что последним серьезным ударом для мировой экономики стало объявленное на этой неделе решение американского регулятора повысить базовую процентную ставку.В среду ФРС США по итогам сентябрьского заседания повысила базовую процентную ставку на 75 базисных пунктов — до уровня 3-3,25% годовых. С мая этого года регулятор трижды повышал ставку в попытках сдержать растущую инфляцию.США и европейские государства столкнулись с рекордной за десятилетия инфляцией. Введение санкций против Москвы и курс на отказ от российского топлива привели  к подорожанию горючего, прежде всего газа. В результате промышленность на Западе во многом лишилась конкурентных преимуществ, что повлияло и на другие сферы экономики."
none-core,ria,В Австрии правящая партия показала исторически низкий результат на выборах ,2022-09-25 00:00:00,12768,https://ria.ru/20220925/avstriya-1819394173.html,"ВЕНА, 25 сен — РИА Новости. Правящая в Австрии партия ÖVP на выборах в парламент Тироля показала исторически низкий результат, передает телеканал ORF со ссылкой на данные экзит-пулов.Согласно предварительным результатам, консервативная ÖVP (входит в коалиционное правительство Австрии во главе с канцлером Карлом Нехаммером. — Прим. ред.) набрала 34,7 процента голосов.Далее следует оппозиционная право-националистическая FPÖ, набравшая 18,8 процента, за ней социал-демократы из SPÖ с 17,5 процента голосов.Партия ""Зеленые"", которая также входит в коалиционное правительство Австрии, набрала 9,2 процента и, предварительно, покидает кабинет, партия Fritz — 9,9 процента, партия Neos — 6,3 процента голосов.Таким образом, продолжение ""черно-зеленой"" коалиции в Тироле при участии ÖVP и Зеленых невозможно, пишут СМИ. Сами консерваторы теряют, предварительно, почти десять процентов голосов по сравнению с предыдущими выборами в 2018 году, на которых они получили 44,26 процента поддержки. Предполагается, что ÖVP войдет в новое коалиционное правительство Тироля, партнером консерваторов станет FPÖ или SPÖ.Сейчас в Австрии наблюдается рост инфляции и цен, связанный с надвигающимся на Европу энергетическим и экономическим кризисом. Партия ÖVP во главе с канцлером Нехаммером поддерживает санкции ЕС против России, но решительно протестует против введения газового эмбарго. Правые из FPÖ открыто выступают за продолжение энергетического сотрудничества с Москвой и указывают на невозможность в обозримом будущем наладить качественные и дешевые поставки энергоносителей в обход России.В сентябре в Австрии прошли массовые протесты, участники которых потребовали от правительства предпринять существенные шаги в борьбе с инфляцией и повышением цен."
none-core,ria,В ДНР пять мирных жителей пострадали из-за обстрелов ,2022-09-25 00:00:00,628,https://ria.ru/20220925/dnr-1819393942.html,"ДОНЕЦК, 25 сен - РИА Новости. Не менее пяти мирных жителей пострадали в воскресенье в результате обстрелов в ДНР, сообщило представительство республики в Совместном центре по контролю и координации вопросов, связанных с военными преступлениями Украины (СЦКК).""По состоянию на 22.00 (совпадает с московским временем - ред.) общее количество пострадавших среди гражданских лиц от атак ВФУ за 25 сентября 2022 года составляет 5 человек"", - говорится в сообщении в Telegram-канале представительства.Отмечается, что за день по состоянию на 22.00 противник ""выпустил 284 боеприпаса различного типа, включая артиллерию калибром 155 и 152 миллиметров""."
none-core,ria,В Швейцарии повысят пенсионный возраст женщин ,2022-09-25 00:00:00,34997,https://ria.ru/20220925/shveytsariya-1819393827.html,"ЦЮРИХ, 25 сен - РИА Новости. Жители Швейцарии в ходе воскресного референдума проголосовали за повышение пенсионного возраста для женщин с 64 до 65 лет, свидетельствуют результаты голосования.За инициативу высказались 50,6% проголосовавших. Кроме того, 55,1% высказались за увеличение ставки НДС для финансирования одобренной на референдуме пенсионной реформы.Пакет реформ AHV 21 предполагает, что пенсионный возраст для жительниц Швейцарии будет постепенно повышаться с 64 до 65 лет в период с 2025 по 2028 годы. Власти страны ранее заявляли, что повышение пенсионного возраста позволит сэкономить около 5 миллиардов долларов в ближайшие десять лет. С помощью увеличения НДС удастся пополнить пенсионные фонды приблизительно на 12,6 миллиарда долларов.В воскресенье швейцарцы также голосовали по инициативам о запрете индустриального животноводства и снижении налогов для инвесторов. Оба проекта не нашли поддержки у граждан: против первого проголосовали 62,9% граждан, против второго – 52%."
none-core,ria,Израиль принял на лечение 20 тяжелораненых солдат ВСУ ,2022-09-25 00:00:00,4313,https://ria.ru/20220925/lechenie-1819393188.html,"ТЕЛЬ-АВИВ, 25 мен – РИА Новости. Израиль примет на лечение 20 тяжелораненых украинских солдат, первые военнослужащие прибывают уже сегодня, сообщил посол еврейского государства в Киеве Михаил Бродский.""Израиль примет на лечение 20 украинских военнослужащих, получивших тяжёлые ранения в ходе боевых действий. Доставка раненых организована Посольством Израиля в Украине, центром МАШАВ и министерством здравоохранения Израиля при участии министерства здравоохранения Украины"", - говорится в сообщении, опубликованном в Telegram-канале израильского посла.Отмечается, что уже сегодня в страну прибывают первые двое раненых. Курс лечения включает протезирование и реабилитацию, сообщил Бродский.Минувшей весной Израиль развернул на Украине полевой госпиталь, включавший в себя отделения для госпитализации детей и взрослых, приемный покой, родильный зал и поликлинику первой помощи. В полевом госпитале были использованы передовые медицинские технологии и работали израильские специалисты."
none-core,ria,"Предварительные итоги референдума превзошли ожидания, заявил Пушилин ",2022-09-25 00:00:00,20474,https://ria.ru/20220925/referendum-1819397725.html,"МОСКВА, 25 сен - РИА Новости. Глава ДНР Денис Пушилин заявил, что предварительные итоги референдума в республике оказались даже лучше, чем ожидалось.""Радуют те цифры, которые мы видим, предварительные, за что голосуют люди, и все даже лучше, чем мы себе ожидали. То есть мы прекрасно понимаем, и социологических очень много исследований проводилось, но ситуация еще гораздо ярче свидетельствует о том, что мы хотим домой, мы хотим в Россию"", - сказал он в эфире телеканала ""Россия 24"".Референдум по вопросу о вхождении в состав России стартовал в пятницу в Донецкой и Луганской народных республиках, а также в Херсонской и Запорожской областях. Голосование продолжится пять дней, до 27 сентября.С инициативой немедленно провести референдумы к властям регионов обратилась общественность. Как заявили представители республик и областей, вхождение в состав России обезопасит их территории и восстановит историческую справедливость. По их мнению, это решение крайне необходимо в условиях постоянных актов террора со стороны националистической власти Украины и членов НАТО, которые поставляют оружие для убийства мирного населения.Президент России Владимир Путин заявил в среду, что Россия поддержит решение, которое примут жители Донбасса, Запорожской и Херсонской областей"
