tag,site,header,date,views,link,text
none-core,conslutant,Стал известен блок мер поддержки малого бизнеса и ИП в связи с частичной мобилизацией,2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20499/,"
 
Как заявил первый зампредседателя правительства, определили перечень дополнительных мер для решения проблем малого бизнеса и предпринимателей, которые возникли из-за частичной мобилизации. Включать меры предлагают автоматически или полуавтоматически. Среди планов можно выделить такие:разработка процедуры изменения либо расторжения контрактов на поставку товаров, работ и услуг для государственных или муниципальных нужд;продление лицензий попавшим под мобилизацию по аналогии с механизмом, который действовал в пандемию, если предприниматель не может их продлить;возможность переноса сроков уплаты налогов и подачи отчетности для тех, кого мобилизовали, но кто продолжит вести бизнес;отсрочка платежей по кредитным договорам и договорам лизинга для субъектов МСП;возможность приостановить или расторгнуть договор аренды без штрафа, если недвижимость арендовали у государства. 

Документ:Информация с сайта Правительства РФ от 04.10.2022 
"
none-core,conslutant,"В договоре на платные медуслуги надо фиксировать их перечень и стоимость, указал суд",2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20496/,"
 
Клиника заключила с пациентом договор на платные медуслуги, но не внесла в него их список и цену. Росздравнадзор посчитал это нарушением лицензионных требований. Суд вынес предупреждение. Сперва апелляция, о которой мы писали, а теперь и кассация оставили решение в силе.Медорганизация полагала, что не нарушила закон, т.к. заключила рамочный договор и указала услуги и их стоимость в счете, который выдали потребителю.Суды пришли к выводу: договор на платные медуслуги должен содержать перечень и стоимость услуг, сроки и порядок их оплаты. 

Документ:Постановление АС Северо-Кавказского округа от 19.09.2022 по делу N А53-43937/2021 
"
none-core,conslutant,О каких изменениях нужно знать гражданам в IV квартале 2022 года,2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20489/,"
 На остаток года выпадают новшества для автовладельцев, получателей детских и социальных выплат. Позже обычного проведут осенний призыв. Упростят постановку на учет в налоговой и обращение за медпомощью по ОМС. Подробнее об этих и других изменениях читайте в обзоре. 
С 1 октября ОСАГОСтрахователей обязали письменно сообщать в страховую о смене собственника автомобиля. Исключение — случаи, когда страхователь досрочно прекратил договор ОСАГО.Если владелец автомобиля сначала покупает полис ОСАГО, а после получает госномер в ГИБДД, сообщать его в страховую теперь нужно не во всех случаях. Указали исключение: когда страховая сама узнала номер из автоматизированной информационной системы ОСАГО и проинформировала об этом владельца.Отменили обязанность водителей записывать в извещении о ДТП фамилии и адреса очевидцев.Раньше с результатами осмотра или экспертизы автомобиля потерпевшего знакомили, если он письменно заявил об этом. Теперь страховая обязана делать это в любом случае. Закрепили 3 способа ознакомления: по электронной почте, через личный кабинет страхователя ОСАГО, в офисе страховой компании. Выбор за потерпевшим.Документ: Указание Банка России от 24.12.2021 N 6038-УДетские выплатыСтали применять новое правило о ежемесячной выплате на ребенка от 8 до 17 лет. Если заявление подали с 1 октября, выплату дают с того месяца, в котором ребенку исполнилось 8. Условие: между днем рождения и днем обращения за выплатой не больше 6 месяцев. В остальных случаях платят с месяца подачи заявления.Документ: Постановление Правительства РФ от 09.04.2022 N 630Индексация окладовНа 4% повысили оклады:военнослужащим (контрактникам и призывникам);ряду правоохранителей (сотрудникам нацгвардии, органов внутренних дел и др.);адвокатам, которые участвуют в уголовных делах по назначению дознавателя, следователя или суда;отдельным преподавателям и научным работникам в сфере юриспруденции.Документы: Постановление Правительства РФ от 21.04.2022 N 719; Постановление Правительства РФ от 29.06.2022 N 1161; Постановление Правительства РФ от 15.08.2022 N 1413С 26 октября Выплаты на карты ""Мир""В перечень выплат, которые зачисляют на карты ""Мир"", добавят:выплаты по Закону о социальной помощи;субсидии на оплату услуг ЖКХ;компенсации расходов на жилье и коммунальные услуги;ежегодную выплату почетным донорам.Документ: Постановление Правительства РФ от 23.07.2022 N 1317С 31 октября Выплата пенсионных накопленийЗаявления на единовременную выплату разрешат подавать в том числе через МФЦ и Госуслуги. Обратиться за выплатой с письменного согласия сотрудника сможет его работодатель.Документ: Постановление Правительства РФ от 17.11.2021 N 1969С 1 ноября ПризывВ этом году призыв граждан на срочную военную службу начнется на месяц позже обычного. Он продлится до 31 декабря.Документ: Указ Президента РФ от 30.09.2022 N 691С 1 декабря ИННФизлица смогут использовать Госуслуги для постановки на учет в налоговой. Заявление нужно будет подписать неквалифицированной ЭП, сертификат ключа проверки которой создали и используют в инфраструктуре оказания электронных услуг.Свидетельство о постановке на учет можно будет получить тоже через Госуслуги.Документ: Федеральный закон от 28.05.2022 N 151-ФЗОМСПри обращении за медпомощью (кроме экстренной) застрахованные получат право выбирать, что предъявить: полис ОМС или документ, удостоверяющий личность. Для детей до 14 лет вместо полиса можно будет показать свидетельство о рождении.Документ: Федеральный закон от 06.12.2021 N 405-ФЗ31 декабря Принудительное выселениеИстекает срок, когда действует рекомендация ЦБ РФ приостановить выселение должников из жилья, на которое ранее обратили взыскание. Она касается кредитных и микрофинансовых организаций, кредитных потребительских и жилищных накопительных кооперативов.Документ: Информационное сообщение Банка России от 02.03.2022Скидка на госпошлиныПодходит к концу срок, в течение которого физлица при подаче заявлений через Госуслуги получают 30%-ную скидку на госпошлины.Документ: Федеральный закон от 21.07.2014 N 221-ФЗ 

Полезные ссылки:Федеральный закон от 21.07.2014 N 221-ФЗ
(ред. от 22.12.2020)
""О внесении изменений в главу 25.3 части ...Постановление Правительства РФ от 01.12.2018 N 1466
(ред. от 09.08.2021)
""Об утверждении перечня иных ...Постановление Правительства РФ от 01.12.2021 N 2152
""Об утверждении Правил создания и использования сертификата ...Федеральный закон от 17.07.1999 N 178-ФЗ
(ред. от 28.05.2022)
""О государственной социальной помощи""
(с ...Указание Банка России от 24.12.2021 N 6038-У
""О внесении изменений в Положение Банка России от 19 сентября ... 
"
none-core,conslutant,Утвердили новый порядок аккредитации ИТ-компаний,2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20491/,"
 
Правила начали действовать 1 октября. Ранее услугу по аккредитации временно не оказывали: прежний порядок работал до 1 августа.По новым правилам аккредитацию могут получить компании, которые:имеют основной вид деятельности из спецперечня;получают более 30% дохода от ИТ-бизнеса;разместили на своем сайте информацию о работе в сфере ИТ;дали согласие на раскрытие сведений, которые составляют налоговую тайну;выплачивали сотрудникам зарплату не ниже средней по стране или региону.Последний критерий могут не выполнять компании, доход которых больше 1 млн руб. При этом они должны:быть правообладателями ПО из реестра российского софта;получать доход от реализации прав на него в течение года, который предшествовал году подачи заявления.Если компанию создали меньше чем за 3 года до аккредитации и она с того момента заработала не более 1 млн руб., требование об ИТ-доходе можно не соблюдать. Такая организация должна представить выписку из реестра стартапов (если в регионе его ведут).Установили основания для отказа в аккредитации. Среди них:доля участия государства в юрлице — от 50%;долг по налогам, страховым взносам, пеням, штрафам — более 3 тыс. руб.;заявитель — банк, страховщик, телеком-компания и т.д.Если компания устранит причины отказа (например, погасит долг), она сможет подать заявление снова.В прежнем порядке подобных требований к ИТ-компаниям и оснований для отказа в аккредитации не было. Если организация прошла аккредитацию ранее, повторное заявление не нужно. Однако до 1 ноября она должна дать согласие на раскрытие налоговой тайны. 

Документ:Постановление Правительства РФ от 30.09.2022 N 1729Полезные ссылки:""Налоговый кодекс Российской Федерации (часть первая)"" от 31.07.1998 N 146-ФЗ
(ред. от 28.06.2022)
(с ...Федеральный закон от 14.07.2022 N 321-ФЗ
""О внесении изменений в часть вторую Налогового кодекса Российской ...Постановление Правительства РФ от 18.06.2021 N 929
(ред. от 29.07.2022)
""О государственной аккредитации ...<Письмо> Минцифры России от 23.08.2022 N П11-2-05-111-50483
<По вопросу, связанному с предоставлением ... 
"
none-core,conslutant,Ряду сотрудников силовых ведомств назначили новую ежемесячную надбавку,2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20486/,"
 
Надбавку ввели для сотрудников:ОВД;учреждений и органов уголовно-исполнительной системы;органов принудительного исполнения;федеральной противопожарной службы;таможенных органов.Выплаты также назначили:служащим войск нацгвардии, имеющим звание полиции;лицам начальствующего состава органов федеральной фельдъегерской связи.Ежемесячную надбавку будут начислять в процентах к денежному довольствию:5% — с 1 октября 2022 года по 30 сентября 2023 года;10% — с 1 октября 2023 года.Порядок выплаты определят сами госорганы. 

Документ:Постановление Правительства РФ от 28.09.2022 N 1701 
"
none-core,conslutant,"Проверка контрагентов: уже доступны сведения о доходах, расходах и налогах организаций за 2021 год",2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20482/,"
 
ФНС сообщила, что в формате открытых данных на сайте разместили сведения организаций за прошлый год. Речь идет о доходах и расходах по бухотчетности, а также о налогах и взносах.Налоговики напомнили: данные обновляют ежегодно 1 октября. Информация помогает налогоплательщикам дополнительно проверить контрагентов. 

Документ:Информация ФНС России от 03.10.2022Рекомендуем:Как проверить добросовестность контрагента как налогоплательщика 
"
none-core,conslutant,"Роструд считает, что внутреннее совместительство на время обеда возможно",2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20488/,"
 
Сотрудника можно оформить по внутреннему совместительству для работы на время, когда он свободен от своих основных обязанностей, в том числе в перерыв для отдыха и питания. Ведомство препятствий не видит.Как принять на работу совместителя, подскажет готовое решение. 

Документ:Письмо Роструда от 16.09.2022 N ПГ/23067-6-1 
"
none-core,conslutant,Суды: производитель остановил поставки после 24 февраля — оснований не подписывать госконтракт нет,2022-10-04 00:00:00,,https://www.consultant.ru/legalnews/20485/,"
 
Победитель вовремя не подписал контракт и не внес обеспечение, поскольку производитель остановил поставки из-за политической и экономической обстановки. Заказчик признал его уклонившимся. Сведения включили в РНП.Суды поддержали решение:невозможность поставки со стороны производителя не освобождает победителя от ответственности. Наличие других препятствий не доказали;контракт следовало подписать вовремя. Вопрос о его приостановке из-за критических обстоятельств нужно было решать на этапе исполнения. Такую возможность предусмотрели в контракте;победитель — профессионал в сфере предпринимательства. Он несет риск наступления последствий из-за совершения или несовершения юридически значимых действий. В данном случае он не проявил заботливости и осмотрительности для исполнения своих обязательств.В практике есть пример, когда в похожей ситуации сведения в РНП не включили, поскольку победитель внес обеспечение и подтвердил невозможность поставки письмами производителей. 

Документ:Постановление 9-го ААС от 20.09.2022 по делу N А40-92695/2022 
"
none-core,conslutant,Для фарм- и медорганизаций хотят продлить эксперимент по упрощенному лицензированию,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20490/,"
 
До 1 сентября 2023 года предлагают продолжить эксперимент по автоматизации разрешительной деятельности, в т.ч. лицензирования. Проект проходит общественное обсуждение. Пока же фарм- и медорганизации могут оформить лицензии через Госуслуги не позднее 1 марта 2023 года.Напомним, участие в эксперименте добровольное. Лицензию на фармацевтическую и медицинскую деятельность можно получить по общим правилам. 


"
none-core,conslutant,Суд: выплату работнику учреждения нельзя признать неправомерной лишь из-за недочета в оформлении,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20477/,"
 
Директор образовательного учреждения подал учредителю заявление о том, что будет временно совмещать работу преподавателя. Вышестоящий орган оставил на документе резолюцию ""согласовано"". Допработу оплатили.Контролеры посчитали выплату неправомерной: по региональному акту учредитель должен был оформить отдельное решение.Суд защитил учреждение. Учредитель не отказывал в согласовании допработы, поэтому выплату нельзя считать излишней.В прошлом году мы сообщали о похожем выводе судов. Они рассматривали ситуацию, когда учреждение оформило с недочетом премию. 

Документ:Постановление АС Восточно-Сибирского округа от 31.08.2022 по делу N А78-11701/2021 
"
none-core,conslutant,"Организация не подтвердила дебиторскую задолженность – обеспечительные меры законны, решил суд",2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20425/,"
 
По итогам выездной проверки инспекция применила обеспечительные меры: запретила отчуждать имущество без ее согласия и заморозила счета.Организация посчитала блокировку счетов незаконной. В суде она указала: цена ее имущества и размер дебиторской задолженности выше доначислений.Арбитры поддержали налоговиков:отражение дебиторской задолженности в годовом бухгалтерском балансе нельзя считать надлежащим подтверждением. Ведь это не дает оценить основания, срок ее возникновения, ликвидность на дату представления сведений;дебиторскую задолженность подтверждают договоры, счета на оплату, товарные накладные, акты приемки-передачи выполненных работ, оказанных услуг, акты сверки, документы бухучета, решения суда. Организация не подтвердила, что направляла такие документы налоговикам;у инспекции не было возможности установить действительный размер дебиторской задолженности. 

Документ:Постановление АС Западно-Сибирского округа от 09.09.2022 по делу N А75-17270/2021Рекомендуем:Какие бывают обеспечительные меры 
"
none-core,conslutant,Разработали формат заказа или заявки при перевозке автомобилем,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20478/,"
 
ФНС выставила на общественное обсуждение проект формата заказа (заявки). Документ используют при заключении договора перевозки груза автомобильным транспортом. Формат описывает требования к XML-файлам, которыми обмениваются грузоотправитель и перевозчик. Файл обмена состоит из 2 файлов со сведениями:грузоотправителя об адресах подачи, параметрах транспорта, указаниях для выполнения санитарных требований и др.;перевозчика о приемке груза, водителе, размере платы, порядке расчетов и т.д.Когда формат примут, электронная форма поможет налогоплательщикам сократить время на обмен документами между контрагентами и автоматизировать обработку данных. 

Документ:Проект приказа ФНС РоссииРекомендуем:Как по требованию инспекции представить документы в электронном видеПолезная ссылка:Федеральный закон от 08.11.2007 N 259-ФЗ
(ред. от 06.03.2022)
""Устав автомобильного транспорта и городского ... 
"
none-core,conslutant,"Участковому фельдшеру предоставляют выплату за выявление онкологии в том же размере, что и терапевту",2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20484/,"
 
Минздрав считает, что премия за выявление онкологии для участкового фельдшера должна составлять 500 руб. На доплату может претендовать фельдшер, который проводит прием пациентов в рамках профосмотра и диспансеризации.По правилам о выплатах 500 руб. предоставляют только терапевту, педиатру, фельдшеру здравпункта и ФАП. Вместе с тем в номенклатуре должностей медработников фельдшеров не делят на участковых и фельдшеров здравпунктов (ФАП). 

Документ:Письмо Минздрава России от 20.09.2022 N 31-1/236Полезные ссылки:Приказ Минздрава России от 20.12.2012 N 1183н
(ред. от 04.09.2020)
""Об утверждении Номенклатуры должностей ...Постановление Правительства РФ от 30.12.2019 N 1940
(ред. от 29.12.2021)
""Об утверждении Правил предоставления ... 
"
none-core,conslutant,С 11 октября внутренний финаудит проводят с учетом поправок к федеральным стандартам,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20483/,"
 
В стандарте о принципах и задачах аудита уточнили, в каком направлении должны работать аудиторы, чтобы учреждение повысило качество финансового менеджмента. Например, закрепили критерии, по которым нужно оценивать экономность и результативность использования бюджетных средств.В стандарты об аудите бюджетной отчетности и о планировании и проведении аудита внесли технические правки.Отметим, по проекту также хотели изменить срок аудита годовой бюджетной отчетности. Однако в итоге оставили прежнее правило: процедуру надо завершить до того, как руководитель подпишет годовые формы. 

Документ:Приказ Минфина России от 01.09.2022 N 134нПолезные ссылки:Приказ Минфина России от 01.09.2021 N 120н
""Об утверждении федерального стандарта внутреннего финансового ...Приказ Минфина России от 21.11.2019 N 196н
(ред. от 01.09.2021)
""Об утверждении федерального стандарта ...Приказ Минфина России от 05.08.2020 N 160н
(ред. от 01.09.2021)
""Об утверждении федерального стандарта ... 
"
none-core,conslutant,Налогоплательщикам и страхователям ответили на вопросы в связи с мобилизацией,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20480/,"
 
ФНС разъяснила ряд вопросов по налогам и взносам, которые возникают из-за частичной мобилизации. Стоит обратить внимание на такие моменты:если ИП или руководителя организации мобилизовали, то для сдачи отчетности он может оформить доверенность, которую заверит нотариус или, например, командир воинской части (вопросы 7, 10 и 11);уплатить налоги за гражданина могут родственники, друзья и др. Нужно только указать его ИНН. А самозанятый в приложении ""Мой налог"" может настроить автоплатеж или поручить уплату налога банку (вопросы 1 и 4);взносы в фиксированном размере за период мобилизации платить не нужно (вопрос 9);самозанятый в случае мобилизации не должен сниматься с учета: ему просто не будут начислять налог, поскольку дохода не будет (вопрос 6). 

Документ:Письмо ФНС России от 28.09.2022 N АБ-4-19/12835@ 
"
none-core,conslutant,Программу поддержки многодетных семей с ипотекой продлили на год,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20476/,"
 
Правительство внесло изменения в программу поддержки многодетных семей, по которой они могут получить 450 тыс. руб. на погашение ипотеки. Теперь помощь дадут и тем семьям, где третий или последующий ребенок родился в 2019–2023 годах. Ранее срок был ограничен 31 декабря 2022 года. Также на год продлили срок заключения кредитного договора — до 1 июля 2024 года. 

Документ:Постановление Правительства РФ от 29.09.2022 N 1722Полезная ссылка:Постановление Правительства РФ от 07.09.2019 N 1170
(ред. от 22.12.2021)
""Об утверждении Правил предоставления ... 
"
none-core,conslutant,Утвердили требования к электронным кадровым документам,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20481/,"
 
С марта 2023 года действуют единые требования к составу и форматам кадровых документов, которые оформляют только в электронном виде. Среди прочего установили, что такой документ состоит:из основной части — PDF/A-1A-файла;приложения (если есть) в формате для текстовых, табличных, графических и структурированных данных;файла 1 или нескольких электронных подписей (при наличии) для первых 2 частей;машиночитаемой доверенности для подписи;описания документа в формате XML.Закреплены требования к наименованию структурных элементов документа. Например, названия основной части и приложения должны соответствовать шаблонам.Организовать электронный кадровый документооборот поможет готовое решение. 

Документ:Приказ Минтруда России от 20.09.2022 N 578н 
"
none-core,conslutant,Большую часть бизнеса освободили от плановых проверок в 2023 году,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20479/,"
 
Не станут проводить плановые проверки предприятий и организаций, деятельность которых не относится к категориям чрезвычайно высокого и высокого риска. Также от них освободят объекты, которые не являются опасными производственными объектами II класса опасности и гидротехническими сооружениями II класса.Речь идет о проверках по Закону о госнадзоре и муниципальном контроле.Новое постановление правительства дает возможность обратиться в контрольный орган с просьбой о проведении профилактического визита. Главное его отличие от проверок в том, что по результатам такого мероприятия нет штрафов и наказания. Пока документ не опубликован. 

Документ:Информация с сайта Правительства РФ от 03.10.2022Полезная ссылка:Федеральный закон от 31.07.2020 N 248-ФЗ
(ред. от 06.12.2021)
""О государственном контроле (надзоре) и ... 
"
none-core,conslutant,Самые важные новости для юриста за сентябрь,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20466/,"
 С 1 октября в некоторых договорах банковского вклада указывают минимальную гарантированную ставку. Запретили создавать микродоли в праве общей собственности на жилье. При техосмотре проверяют меньше показателей безопасности автомобиля. Подробнее читайте в нашем обзоре. 
См. материалы о частичной мобилизации и новых антикризисных мерах 2022 года.БанкиВ ряде договоров банковского вклада необходимо указывать минимальную гарантированную ставку. Подробнее в нашей новости.ЖильеС 1 сентября нельзя совершать действия, если по их итогам на долю каждого сособственника жилого помещения остается менее 6 кв. м его площади. Речь идет о дроблении доли в праве общей собственности и т.д. Подробнее в нашей новости.ТранспортСократили перечень обязательных требований безопасности, которые предъявляют, в частности, к легковым авто при техосмотре. Подробнее в нашей новости.Алкогольное регулированиеС 11 сентября Росалкогольрегулирование может провести внеплановую документарную проверку, если получит материалы об изъятии этилового спирта, алкогольной и спиртосодержащей продукции либо оборудования для их производства. Подробнее в нашей новости.Экспресс-грузы2 марта 2023 года вступят в силу требования к компаниям, которые от имени и по поручению физлиц из РФ декларируют товары и доставляют их как экспресс-грузы. Речь идет о товарах, которые купили в интернет-магазинах вне ЕАЭС. Подробнее в нашей новости.КредитыЦБ РФ установил надбавки к коэффициентам риска по рублевым кредитам с первоначальным взносом не выше 10% на покупку физлицами объектов долевого строительства. Надбавки в размере 2,0 будут действовать для кредитных и процентных требований, которые возникнут с 1 декабря. Подробнее в нашей новости. 


"
none-core,conslutant,Для ПАО хотят установить правила покупки своих акций на организованных торгах,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20474/,"
 
В Законе об АО предлагают закрепить положения о том, как публичному обществу приобрести акции, которые оно разместило на организованных торгах. Поправки прошли третье чтение.Решение о покупке сможет принять общее собрание акционеров или совет директоров, если у него есть такое право по уставу. В решении нужно определить одну или несколько целей процедуры и предусмотреть ее программу. В последней потребуют определить такие основные условия:максимальное число акций каждой категории (типа) или максимальную денежную сумму на покупку. Можно зафиксировать оба параметра;срок программы (не более 3 лет) и ее цель или несколько целей;порядок отчуждения купленных акций для поощрения работников, членов органов управления и т.д.Для сделок обществу нужно будет привлекать брокера. Есть и ряд других требований.Обществам запретят реализовывать более одной программы одновременно. По ее итогам совет директоров утвердит отчет. На это отведут 5 рабочих дней с даты, когда срок программы истек.Есть и другие поправки. Вероятно, новшества заработают со дня их опубликования в виде федерального закона.Сейчас ПАО при покупке своих акций нужно среди прочего заранее определить цену приобретения. Это не позволяет совершать сделки по текущей рыночной цене в режиме онлайн. 

Документ:Проект Федерального закона N 99629-8Полезная ссылка:Федеральный закон от 26.12.1995 N 208-ФЗ
(ред. от 14.07.2022)
""Об акционерных обществах"" 
"
none-core,conslutant,Самые важные новости для бюджетных организаций за сентябрь,2022-10-03 00:00:00,,https://www.consultant.ru/legalnews/20473/,"
 Планируют изменить порядок применения КОСГУ и контрольные соотношения к бухотчетности. Обновили рекомендуемую форму плана ФХД. Повысили зарплаты сотрудникам федеральных органов и учреждений. Об этих и других новшествах читайте в нашем обзоре. 
См. материалы о частичной мобилизации и новых антикризисных мерах 2022 года.Бухучет и отчетностьНа регистрацию направили поправки к порядку применения КОСГУ. Их планируют ввести с 1 января 2023 года. Расходы на возмещение стоимости услуг связи и коммунальных услуг арендодателю, ссудодателю надо будет учитывать по подстатье 224. Изменят правило выбора кода по безвозмездным поступлениям и перечислениям, которые одновременно предназначены и на капвложения, и на текущие расходы. Предусмотрят и другие новшества.Казначейство предложило поправки к контрольным соотношениям для консолидированной отчетности, которую ему сдают федеральные ГАБС и региональные финансовые органы. Изменения хотят внести начиная с отчетности за 9 месяцев. Обяжут при подаче форм 0503169 и 0503769 обосновывать в текстовой части пояснительной записки просроченную кредиторскую задолженность на конец отчетного периода по счетам 205 00 и 209 00. Внесут и другие небольшие коррективы. Новшества учтут в своих регламентах региональные и местные органы.Федеральным ГАБС установили сроки подачи отчетности в 2023 году. Многие из них сдвинули в ту или другую сторону по сравнению с применяемыми в текущем году. От данных сроков зависят сроки представления индивидуальной отчетности федеральных казенных, бюджетных и автономных учреждений.План ФХДСкорректировали рекомендуемую форму плана. Добавили строку для отражения показателей по КВР 880. Новшество применяют начиная с плана на 2022 год.Поправку хотят учесть в рекомендуемой форме плана для федеральных учреждений. Для них обновят и порядок составления документа, однако эти коррективы внесут начиная с планирования показателей на 2023 год. Так, учреждения обяжут одновременно с планом формировать сведения о ежемесячных поступлениях и выплатах. Обновят ряд рекомендуемых форм обоснований. Сейчас поправки проходят регистрацию в Минюсте.Коды целевых субсидий для федеральных учрежденийС 24 сентября действует обновленный перечень кодов. Для субсидий на просветительскую деятельность и развитие образования ввели код 08-19. Назначение ряда действующих кодов расширили. Напомним, перечень используют при санкционировании расходов учреждений за счет субсидий на иные цели и капвложения.Трудовые отношения и госслужбаС 1 октября на 4% повысили:зарплаты работникам федеральных учреждений, выплачиваемые за счет федерального бюджета;оклады федеральным госслужащим;оклады сотрудникам, работающим в федеральных органах не на должностях госслужбы.Минтруд подготовил для госслужащих методичку с ответами на вопросы о покупке ценных бумаг. Разъяснили, приводит ли покупка акций к нарушению запретов на предпринимательство и управление организациями, что учесть при покупке паев инвестиционных фондов и др. 

Полезная ссылка:Приказ Казначейства России от 07.09.2021 N 28н
""О сроках представления главными распорядителями средств ... 
"
