tag,site,header,date,views,link,text
none-core,ria,Пентагон не видит угрозы в запуске двух баллистических ракет в КНДР ,2022-10-09,13535,https://ria.ru/20221008/pentagon-1822541059.html,"ВАШИНГТОН, 8 окт - РИА Новости. США знают о запуске двух северокорейских баллистических ракет и не усматривают в этом непосредственной угрозы для себя и своих союзников, сообщило Индо-тихоокеанское командование Пентагона.Южнокорейское агентство Ренхап ранее сообщило о пуске двух ракет малой дальности в сторону Японского моря.Пентагон заверил в приверженности своим оборонным обязательствам перед Южной Кореей и Японией."
none-core,ria,Крымские отели поддержали бесплатное продление проживания туристов на сутки ,2022-10-09,2114,https://ria.ru/20221008/oteli-1822540675.html,"ТАМАНЬ, 8 окт – РИА Новости. Все отели Крыма подтвердили, что дадут возможность туристам задержаться еще на сутки без оплаты, сообщил журналистам главы региона Сергей Аксенов.Утром в субботу произошел подрыв грузового автомобиля, повлекший за собой возгорание семи топливных цистерн железнодорожного состава. Произошло частичное обрушение двух автомобильных пролетов моста. Арка над судоходной частью моста не повреждена, указали в НАК. По предварительным данным СК РФ, в результате взрыва погибли три человека. В Минтрансе РФ заверили, что весь объем перевозок пассажиров и грузов в направлении Крыма будет обеспечен."
none-core,ria,Захарова: высказывания Зеленского доказывают необходимость спецоперации ,2022-10-09,8237,https://ria.ru/20221008/spetsoperatsiya-1822539912.html,"МОСКВА, 8 окт - РИА Новости. Заявление Владимира Зеленского о ""превентивном ударе"" НАТО по РФ и последующие объяснения о том, что он имел в виду ситуацию до февраля 2022 года, подтверждают тезисы Москвы об исходящей из Украины угрозы для РФ и необходимости проведения спецоперации, заявила официальный представитель МИД РФ Мария Захарова.Она напомнила, что пресс-секретарь Зеленского Сергей Никифоров пояснил, что тот не имел в виду нанесение превентивных ядерных ударов по территории РФ сейчас, а говорил о ситуации до февраля 2022 года.""То есть в своем желании защитить, выгородить или хоть как-то обелить Зеленского и разрулить всю эту ситуацию, потому что она вызвала волны по всему миру, они ее усугубляют - они подтверждают те тезисы, которые говорила Москва в феврале и в марте, объясняя всю сложившуюся ситуацию именно намерением Киевского режима нанести удар либо стать плацдармом для нанесения удара (по территории РФ)"", - сказала она в эфире передачи ""Право знать"" на телеканале ТВЦ.Ранее Зеленский, выступая в Институте Лоуи в Австралии по видеосвязи, заявил, что НАТО должна нанести ""превентивные"" удары по РФ, а не ""ждать ядерных ударов России"". Позднее пресс-секретарь Зеленского Сергей Никифоров пояснил, что тот не призывал использовать ядерное оружие против РФ, а подразумевал превентивные санкции.Пресс-секретарь президента РФ Дмитрий Песков заявил РИА Новости, что подобные слова - не что иное, как призыв к началу мировой войны, ответственность за это должны нести США и Великобритания, которые фактически руководят действиями Киева. Он также подчеркнул, что на слова Зеленского должны обратить внимание все страны мира. Заявления Зеленского также вызвали недовольство ООН, где в ответ на них напомнили о неприемлемости даже дискуссии о ядерном конфликте.Глава МИД РФ Сергей Лавров заявил, что Украина создает риски, связанные с применением оружия массового поражения, о чем говорит заявление Зеленского о ""превентивном ударе"" НАТО по РФ. Министр добавил, что попытки секретарей Зеленского утверждать, будто он имел в виду что-то другое, смешны, поскольку еще в январе он заявлял о стремлении Украины обладать ядерным оружием."
none-core,ria,Комплексы для проверки грузовиков привезут в Крым из Херсонской области ,2022-10-09,4496,https://ria.ru/20221008/proverka-1822539760.html,"МОСКВА, 8 окт - РИА Новости. Досмотровые комплексы для оперативной проверки грузовиков перед въездом на Крымский мост привезут в Крым из Херсонской области, сообщил глава Крыма Сергей Аксенов.""Для оперативной проверки грузовиков в Крым скоро доставят досмотровые комплексы из Херсонской области"", - написал Аксенов в своем Telegram-канале."
none-core,ria,"Лукашенко объяснил, почему не собирается ""бегать по магазинам"" ",2022-10-09,13005,https://ria.ru/20221008/lukashenko-1822538278.html,"МИНСК, 8 окт – РИА Новости. Президент Белоруссии Александр Лукашенко предупредил чиновников, что не собирается бегать по магазинам, чтобы проверять уровень цен.Глава белорусского государства 6 октября провел совещание с правительством по ценовой ситуации в республике, на котором раскритиковал рост цен на товары, текущий уровень инфляции и распорядился с 6 октября ввести запрет на повышение цен в стране.""Давайте шевелиться, не надо ссылаться на эти санкции. Всё в наших руках! Работайте – что вы еще от меня хотите?.. Но по магазинам я бегать не буду"", - сказал Лукашенко в четверг на совещании, соответствующий видеофрагмент которого опубликовал в субботу близкий к пресс-службе белорусского лидера Telegram-канал ""Пул первого"".Глава государства при этом пояснил, что иногда и хочет зайти в магазин зайти, но после более чем двадцатилетней работы президентом страны ему как-то стыдно.""Поэтому, пожалуйста, выполняйте каждый свои функции. Делайте так, чтобы было людям хорошо"", - поставил задачу перед чиновниками Александр Лукашенко."
none-core,ria,СМИ: Турция планирует организовать переговоры России и Запада по Украине ,2022-10-09,26736,https://ria.ru/20221008/peregovory-1822538035.html,"АНКАРА, 8 окт — РИА Новости. Турция предложила США организовать диалог стран Запада с Россией, пишет колумнист газеты Milliyet Озай Шендир.Он уточнил, что речь идет в том числе о таких странах, как Франция, Германия и Великобритания. Этот план Анкара пока передала только Вашингтону, где на эту инициативу отреагировали положительно. Тем не менее вопрос остается в том, ""удастся ли найти российского собеседника для такого диалога"".По словам автора статьи, в Анкаре ""также уважают волю Украины"" и всегда применяли открытые каналы, чтобы объяснить необходимость возвращения к миру ""без применения тактического ядерного оружия"".""Турция превращается из страны, которая может наладить диалог как с Киевом, так и с Москвой, в страну, которая может сыграть на этом диалоге для достижения результата"", — отметил Шендир. Подытоживая, он призвал не удивляться, если в ближайшем будущем Запад и Россия сядут за стол переговоров благодаря Анкаре."
none-core,ria,"КНДР выпустила две баллистические ракеты малой дальности, уточнили в Сеуле ",2022-10-09,2604,https://ria.ru/20221008/rakety-1822537262.html,"МОСКВА, 8 окт - РИА Новости. КНДР выпустила две баллистические ракеты малой дальности, передает агентство Ренхап со ссылкой на южнокорейских военных.В сообщении агентства говорится, что ракеты были выпущены из района города Мунчхон, расположенного на побережье Японского моря.Ранее Ренхап передавал, что КНДР осуществила пуск неопознанной баллистической ракеты в сторону Японского моря.Северная Корея проводит с конца сентября пуски баллистических ракет в ответ на отказ США и Южной Кореи прекратить военные учения, которые в Пхеньяне рассматриваются как репетиция войны против КНДР."
none-core,ria,Грузовики в Крым будут отправлять паромами в ближайшие сутки  ,2022-10-09,776,https://ria.ru/20221008/gruzoviki-1822537041.html,"ТАМАНЬ, 8 окт - РИА Новости. Грузовики в Крым в ближайшие сутки будут отправляться паромами, заявил вице-премьер РФ Марат Хуснуллин.""Паромная переправа полноценно (будет работать). Три парома мобилизуем"", - сказал Хуснуллин журналистам.""Грузовые машины эти сутки пока будут отправляться паромами"", - добавил Хуснуллин.Утром в субботу произошел подрыв грузового автомобиля, повлекший за собой возгорание семи топливных цистерн железнодорожного состава. Произошло частичное обрушение двух автомобильных пролетов моста. Арка над судоходной частью моста не повреждена, указали в НАК. По предварительным данным СК РФ, в результате взрыва погибли три человека. В Минтрансе РФ заверили, что весь объем перевозок пассажиров и грузов в направлении Крыма будет обеспечен."
none-core,ria,,2022-10-09,6231,https://ria.ru/20221008/most-1822536918.html,"МОСКВА, 8 окт - РИА Новости. Первые результаты обследования разрушенной части Крымского моста будут завтра, заявил вице-премьер РФ Марат Хуснуллин.""По разрушенной части ведем обследование, завтра будут первые результаты"", - написал Хуснуллин в своем Telegram-канале."
none-core,ria,Украинка с четырьмя собаками отказалась съехать от приютивших ее англичан ,2022-10-09,119431,https://ria.ru/20221008/sobaki-1822536328.html,"МОСКВА, 8 окт — РИА Новости. Беженка из Харькова Анфиса Власова пожаловалась на приютившую ее семейную пару из Англии после просьб покинуть их жилище, пишет The Sun.Власова бежала из Харькова в апреле в Польшу, а затем в Британию вместе с четырьмя собаками. В королевстве по программе ""Дома для Украины"" ее приютила семейная пара из деревни рядом с городом Ридинг в Южном Оксфордшире.Во временном убежище 41-летняя украинка прожила полгода, после чего принимающая сторона попросила ее покинуть их дом. Однако Власова отказалась и стала засыпать жалобами различные организации и СМИ.""Я уже знаю это место. Так сложно было приспособиться. Мне это удалось, поэтому я хотела бы остаться здесь"", — цитирует украинку издание.Женщина пыталась найти приют у других жителей Ридинга, однако желающих не нашлось. Помочь ей не смогли также в церкви и местной администрации.По данным Управления Верховного комиссара ООН по делам беженцев (УВКБ ООН), с 24 февраля по 30 августа в европейские страны прибыли более семи миллионов беженцев с Украины."
none-core,ria,Водолазы начнут обследовать Крымский мост рано утром ,2022-10-09,3495,https://ria.ru/20221008/vodolazy-1822535443.html,"ТАМАНЬ, 8 окт - РИА Новости. Водолазы начнут работать с 6.00 мск воскресенья под местом повреждения Крымского моста, проверят все опоры, сообщил вице-премьер РФ Марат Хуснуллин.""Завтра к вечеру закончим инструментальное обследование (Крымского моста), пока мы делали визуальное только обследование. Плюс мы сделаем обследование водолазами - с 6 утра начинают работать водолазы"". - сказал Хуснуллин журналистам.По его словам, водолазы проверят все опоры моста.Ранее в субботу Национальный антитеррористический комитет (НАК) сообщил, что на Крымском мосту ранним утром 8 октября произошел подрыв грузового автомобиля, повлекший возгорание семи топливных цистерн железнодорожного состава. Произошло частичное обрушение двух автомобильных пролетов моста. Арка над его судоходной частью не повреждена, указали в НАК. По предварительным данным СК РФ, в результате взрыва погибли три человека."
none-core,ria,Путин возложил на ФСБ полномочия по организации мер защиты Крымского моста ,2022-10-09,3383,https://ria.ru/20221008/fsb-1822534930.html,"МОСКВА, 8 окт - РИА Новости. Президент России Владимир Путин возложил на ФСБ полномочия по организации и координации мер защиты транспортного перехода через Керченский пролив, сообщает пресс-служба Кремля.Ранее в субботу Национальный антитеррористический комитет (НАК) сообщил, что на Крымском мосту ранним утром 8 октября произошел подрыв грузового автомобиля, повлекший возгорание семи топливных цистерн железнодорожного состава. Произошло частичное обрушение двух автомобильных пролетов моста. Арка над его судоходной частью не повреждена, указали в НАК. По предварительным данным СК РФ, в результате взрыва погибли три человека. В Минтрансе РФ в свою очередь заверили, что весь объем перевозок пассажиров и грузов в направлении Крыма будет обеспечен."
none-core,ria,Аксенов заявил о достаточных запасах продовольствия и топлива в Крыму ,2022-10-09,653,https://ria.ru/20221008/krym-1822534754.html,"ТАМАНЬ, 8 окт - РИА Новости. Запасов продовольствия и топлива в Крыму достаточно, никаких угроз нет, заявил глава Крыма Сергей Аксенов.""Запасов продовольствия и топлива более чем достаточно. Крыму в этой части ничего не угрожает, логистика есть. Кроме того, прошу не забывать, у нас и сухопутный есть коридор - через новые субъекты РФ"", - сказал Аксенов журналистам."
none-core,ria,Аксенов прокомментировал возможность проезда автобусов по Крымскому мосту ,2022-10-09,3500,https://ria.ru/20221008/avtobusy-1822533877.html,"ТАМАНЬ, 8 окт - РИА Новости. Сутки потребуются для решения вопроса о возможности передвижения автобусов по Крымскому мосту, заявил журналистам глава Крыма Сергей Аксенов.Утром в субботу произошел подрыв грузового автомобиля, повлекший за собой возгорание семи топливных цистерн железнодорожного состава. Произошло частичное обрушение двух автомобильных пролетов моста. Арка над судоходной частью моста не повреждена, указали в НАК. По предварительным данным СК РФ, в результате взрыва погибли три человека. В Минтрансе РФ заверили, что весь объем перевозок пассажиров и грузов в направлении Крыма будет обеспечен."
none-core,ria,Железнодорожное движение по Крымскому мосту полностью восстановили ,2022-10-09,32190,https://ria.ru/20221008/most-1822532797.html,"ТАМАНЬ, 8 окт - РИА Новости. Железнодорожное движение по Крымскому мосту полностью восстановлено, все запланированные поезда будем полноценно пропускать, заявил вице-премьер РФ Марат Хуснуллин.""По железной дороге могу сказать, что движение полностью восстановлено. Мы все запланированные поезда - и пассажирские, и грузовые - будем полноценно пропускать. Возможности для этого у нас технические есть"", - сказал Хуснуллин журналистам."
none-core,ria,Паромная переправа в Керченском проливе будет работать бесплатно ,2022-10-09,1184,https://ria.ru/20221008/pereprava-1822532637.html,"ТАМАНЬ, 8 окт - РИА Новости. Паромная переправа в Керченском проливе будет работать бесплатно, заявил глава Крыма Сергей Аксенов.""Мы приняли решение, что паромная переправа будет работать бесплатно, перевозка грузов, автобусов, легковых автомобилей на паромной переправе стоить людям ничего не будет"", - сказал Аксенов журналистам."
none-core,ria,"Зеленский призвал ЕС взять курс на полную ""независимость от России"" ",2022-10-09,13341,https://ria.ru/20221008/nezavisimost-1822532469.html,"МОСКВА, 8 окт - РИА Новости. Владимир Зеленский во время выступления на Черногорском форуме безопасности призвал страны ЕС и в частности Балканы начать курс ""независимости от России"" в политике, экономике и энергетике, укрепляя свое сотрудничество, видеообращение опубликовано в субботу в Telegram-канале. Он отметил, что страны европейского региона должны укреплять союзы и сотрудничество, при этом избавляясь от всех видов зависимости от России.Зеленский акцентировал внимание на предложениях Киева для обновления архитектуры безопасности Украины и Европы, представленных в проекте под названием ""Киевский договор по безопасности"" (Kyiv security compact), который, по его мнению, может стать фундаментальной предпосылкой мира на востоке Европы. При этом он отметил, что учитывая ""интенсивность войны"", украинской армии нужны большие объемы поставок оружия.Офис Владимира Зеленского опубликовал 13 сентября проект по гарантиям безопасности Украины, в качестве гарантов Киев предлагает страны ЕС, США, Британию, Австралию и Турцию.По словам Медведева, это почти то же, что применить к Украине статью 5 Североатлантического пакта (Вашингтонского договора). Статья 5 гласит, что, если одно государство-член НАТО становится жертвой вооруженного нападения, все остальные государства-члены Североатлантического союза будут считать этот акт насилия вооруженным нападением на все страны НАТО и предпримут действия, которые сочтут необходимыми."
none-core,ria,"Очередность движения фур по Крымскому мосту определят в ""ручном"" режиме ",2022-10-09,5156,https://ria.ru/20221008/gruzoviki-1822531931.html,"ТАМАНЬ, 8 окт – РИА Новости. Грузовики пойдут по Крымскому мосту в ручном режиме, выборочно определят, какие грузы пойдут первыми, сказал журналистам глава региона Сергей Аксенов.""В режиме ручного управления  будем определять, какие грузы пойдут первыми"", - сказал Аксенов.Утром в субботу произошел подрыв грузового автомобиля, повлекший за собой возгорание семи топливных цистерн железнодорожного состава. Произошло частичное обрушение двух автомобильных пролетов моста. Арка над судоходной частью моста не повреждена, указали в НАК. По предварительным данным СК РФ, в результате взрыва погибли три человека. В Минтрансе РФ заверили, что весь объем перевозок пассажиров и грузов в направлении Крыма будет обеспечен."
none-core,ria,Ростовским педагогам передали ключи от служебных квартир ,2022-10-09,695,https://ria.ru/20221008/kvartiry-1822531052.html,"РОСТОВ-НА-ДОНУ, 8 окт - РИА Новости. Глава администрации Ростова-на-Дону Алексей Логвиненко передал ключи от новых служебных квартир 22 учителям и воспитателям города, сообщает администрация Ростова-на-Дону.""Жить педагоги будут в доме по улице Уланской, 11 - рядом с учреждениями, в которых трудятся. На выполнение работ по капитальному ремонту многоквартирного жилого дома были выделены средства из местного бюджета в размере 164 миллиона рублей"", - приводятся в сообщении слова главы городской администрации.Жилье находится в самом молодом и динамично развивающемся микрорайоне города - ""Суворовском"". В настоящее время его развитию власти уделяют пристальное внимание: возводятся новые социальные объекты, в частности новое модульное здание начальной школы, которая открылась 1 сентября текущего года. Кроме того, организованы проектно-изыскательские работы на строительство в микрорайоне еще двух школ - на 1200 и 1600 мест. Построить их планируется в период с 2022 по 2024 годы.Все квартиры, где будут жить педагоги, отремонтированы, в них созданы необходимые условия для комфортного проживания. Среди новоселов - не только педагоги со стажем, но и молодые специалисты."
none-core,ria,"Байден тайно ограничил применение ударных дронов, пишут СМИ ",2022-10-07 00:00:00,15822,https://ria.ru/20221007/drony-1822394608.html,"ВАШИНГТОН, 7 окт – РИА Новости. Президент США Джо Байден секретным распоряжением ограничил применение ударных беспилотных летательных аппаратов вне районов боевых действий, сообщила газета Washington Post.""США намерены проводить меньше беспилотных авиаударов и рейдов коммандос за пределами признанных военных зон, чем это было в недавнем прошлом"", - пересказывается в публикации конфиденциальный документ.Новые правила требуют санкции главы государства для внесения подозреваемого террориста в список целей. Предыдущий президент Дональд Трамп давал американским командующим больше полномочий при принятии решения о ликвидации, пишет издание."
none-core,ria,Несколько известных российских адвокатов покинули совет ФПА ,2022-10-07 00:00:00,6593,https://ria.ru/20221007/fpa-1822394474.html,"МОСКВА, 7 окт - РИА Новости. Вице-президент Федеральной палаты адвокатов России Генри Резник прекратил участие в ее совете, сообщили РИА Новости в ФПА.Ранее аналогичные заявления подали вице-президент ФПА России Вадим Клювгант и член совета палаты Константин Добрынин.Как сообщается на сайте ФПА, 4 октября Совфед одобрил федеральные конституционные законы о принятии в Россию новых регионов и образовании в ее составе Донецкой и Луганской Народных Республик, Запорожской и Херсонской областей.Перед Федеральной палатой адвокатов стоит задача помочь адвокатам новых регионов в освоении знаний российского законодательства, организации приема экзаменов и создании адвокатских палат, отметил вице-президент ФПА Геннадий Шаров. Он подчеркнул, что опыт подобной работы у палаты есть."
none-core,ria,"СМИ: самолет ВМС США летал над местом взрыва у ""Северного потока — 2"" ",2022-10-07 00:00:00,31427,https://ria.ru/20221007/samolet-razvedchik-1822394307.html,"МОСКВА, 7 окт - РИА Новости. Американский самолет-разведчик пролетел над районом ЧП на газопроводе ""Северный поток — 2"" спустя несколько часов после происшествия, сообщает Рейтер, ссылаясь на изученные сведения о перемещениях техники.Вылетевший из Исландии самолет P-8A Poseidon находился над Северным морем, когда взорвался газопровод, до этого он сделал два круга над Польшей, а затем направился в Балтику в район, где пролегает ""Северный поток — 2""В ВМС США заявили агентству, что полет не связан с ЧП на газопроводах. При этом аналитики, изучившие полетные данные, выяснили, что американские самолеты в разное время приближались к району аварии на 24 и 4 километра.Ранее стало известно, что, согласно данным ресурса Flightradar24, отслеживающего полеты воздушных судов, в районе произошедших позднее утечек газа с ""Северных потоков"" у острова Борнхольм в течение сентября регулярно летали американские военные вертолеты, которые часами кружили над акваторией, где пролегают газопроводы. В Пентагоне эту информацию комментировать отказались.Утечку газа на газопроводах ""Северный поток"" и ""Северный поток — 2"" обнаружили 26 сентября сразу в четырех местах. Как сообщила компания-оператор Nord Stream AG, авария беспрецедентна и сроки ремонта оценить невозможно. Власти Германии и Дании не исключили диверсию в качестве причины ЧП. ФСБ России возбудила уголовное дело по статье ""акт международного терроризма""."
none-core,ria,В ПДД закрепили возможность предъявлять инспекторам ГИБДД электронные права ,2022-10-07 00:00:00,1710,https://ria.ru/20221007/prava-1822394084.html,"МОСКВА, 7 окт - РИА Новости. Возможность предъявления электронных водительских прав и регистрационных документов прописали в правилах дорожного движения (ПДД), показывать документы инспекторам можно будет как в цифровой версии, так и на бумаге, следует из постановления правительства РФ, опубликованного на сайте кабмина.Изменения коснулись ""общих обязанностей водителей"". Согласно действующим ПДД (пункт 2.1.1), водители обязаны иметь с собой и по требованию полицейских передавать им для проверки водительские права и регистрационные документы.В этот пункт добавлена сноска, согласно которой ""документы, предусмотренные настоящими правилами, в случае их оформления в электронном виде в соответствии с законодательством Российской Федерации предъявляются в виде электронного документа или его копии на бумажном носителе"".Эксперимент по предъявлению электронного водительского удостоверения начался в России 1 октября. Сделать это можно в приложении ""Госуслуги Авто"". Ранее глава Госавтоинспекции России Михаил Черников заявлял, что для того, чтобы электронный документ стал в полной мере законным, готовятся поправки в ПДД.В пятницу правительство России утвердило изменения в ПДД. Они, в частности, касаются езды на электросамокатах и гироскутерах. Изменения вступят в силу с 1 марта 2023 года, отмечается в документе."
none-core,ria,"В обновленные ПДД добавили ""островок направляющий"" ",2022-10-07 00:00:00,6084,https://ria.ru/20221007/pdd-1822393914.html,"МОСКВА, 7 окт - РИА Новости. Элемент обустройства дороги ""островок направляющий"" добавили в правила дорожного движения, он нужен для создания благоприятных условий ""разделения и слияния транспортных потоков"", следует из постановления правительства РФ.""Островок направляющий"" - элемент обустройства автомобильной дороги, расположенный на одном уровне с проезжей частью либо приподнятый над ней и обеспечивающий благоприятные условия разделения и слияния транспортных потоков"", - говорится в документе, который опубликован на сайте кабмина.В правилах дорожного движения по-прежнему остался ""островок безопасности"".В пятницу правительство России утвердило изменения в ПДД. Они, в частности, касаются езды на электросамокатах и гироскутерах. Изменения вступят в силу с 1 марта 2023 года, отмечается в документе."
none-core,ria,В ПДД прописали порядок остановки автомобиля перед общественным транспортом ,2022-10-07 00:00:00,9319,https://ria.ru/20221007/pdd-1822393612.html,"МОСКВА, 7 окт - РИА Новости. Новыми правилами дорожного движения в России изменяется порядок остановки перед маршрутными транспортными средствами в ряде случаев, в частности, это касается автобусов с табло ""Внимание, пассажир!"", следует из постановления правительства РФ, опубликованного на сайте кабмина.Согласно нынешним ПДД (пункту 14.6), водитель должен уступить дорогу пешеходам, идущим к стоящему в месте остановки маршрутному транспортному средству или от него (со стороны дверей), если посадка и высадка производятся с проезжей части или с посадочной площадки, расположенной на ней.Новой версией ПДД в этот пункт добавлен новый абзац.""В случае если на таком стоящем маршрутном транспортном средстве включено световое табло ""Внимание, пассажир!"", водитель, приближающийся сзади, должен остановиться перед разметкой 1.17.2, а при ее отсутствии - перед маршрутным транспортным средством, не создавая помех пешеходам, осуществляющим посадку и высадку с проезжей части или с посадочной площадки, расположенной на ней. Начинать движение разрешается только при отсутствии пешеходов на проезжей части и после выключения светового табло ""Внимание, пассажир!"", - говорится в документе.Разметка 1.17.2 - желтая зигзагообразная разметка.Данной нормы, а также упоминания светового табло ""Внимание, пассажир!"" в предыдущей версии правил дорожного движения не было.Кроме того, изменения также касаются и самого определения ""маршрутного транспортного средства"". В новой версии ПДД ""маршрутное транспортное средство"" - это ""транспортное средство общего пользования (автобус, троллейбус, трамвай), используемое при осуществлении регулярных перевозок пассажиров и багажа в соответствии с законодательством Российской Федерации об организации регулярных перевозок и движущееся по установленному маршруту с обозначенными местами остановок"".В пятницу правительство России утвердило изменения в ПДД. Они, в частности, касаются езды на электросамокатах и гироскутерах. Изменения вступят в силу с 1 марта 2023 года, отмечается в документе."
